Credit,Partenaire,Durée_du_crédit,Type_de_produit,Montant_du_crédit,Montant_du_renouvelable,Situation_familliale,Nombre_enfant,Contrat_de_travail,Profession,Situation_logement,Sex,Age,Revenu
1,8,1.0,1,206.58,2000.0,0,0.0,2,3,2,1,39.0,1800.0
1,8,4.0,0,707.85,707.85,0,0.0,1,3,3,0,19.0,987.0
1,8,4.0,1,613.22,2000.0,0,2.0,2,3,1,0,52.0,1400.0
1,8,10.0,0,553.09,553.09,3,3.0,2,3,1,1,42.0,1500.0
1,8,4.0,1,171.6,2000.0,0,0.0,2,6,1,1,39.0,1800.0
1,8,3.0,1,731.2,2000.0,3,1.0,0,1,4,1,58.0,5000.0
1,8,1.0,1,121.99,2000.0,1,0.0,4,7,1,0,64.0,2800.0
1,8,1.0,1,476.2,2000.0,6,0.0,4,7,4,1,72.0,1600.0
1,8,1.0,1,450.0,2000.0,3,1.0,2,2,4,1,55.0,2500.0
1,8,4.0,1,493.22,2000.0,3,2.0,2,3,4,1,46.0,1500.0
1,8,4.0,1,1189.0,2000.0,3,0.0,2,6,1,0,52.0,1400.0
1,8,4.0,1,367.6,2000.0,3,2.0,0,1,1,1,33.0,1600.0
1,8,10.0,0,688.5,688.5,3,2.0,2,3,0,1,41.0,1700.0
1,8,1.0,1,388.96,2000.0,3,0.0,4,7,4,1,60.0,1700.0
1,8,4.0,0,168.59,168.59,1,0.0,4,7,1,1,72.0,1200.0
1,8,4.0,1,260.57,2000.0,2,2.0,0,3,0,1,29.0,2000.0
1,8,10.0,0,405.6,405.6,6,0.0,4,7,4,0,59.0,2500.0
1,8,4.0,0,326.0,326.0,2,0.0,3,3,1,1,49.0,1800.0
1,8,10.0,0,788.0,788.0,3,0.0,4,7,4,1,60.0,2800.0
1,8,4.0,1,430.56,2000.0,3,0.0,2,5,4,1,62.0,2200.0
1,8,1.0,1,199.96,2000.0,4,0.0,2,3,1,1,43.0,1250.0
1,8,10.0,0,469.57,469.57,3,0.0,4,7,4,0,64.0,800.0
1,8,10.0,0,630.65,630.65,2,2.0,1,5,2,1,33.0,1600.0
1,8,10.0,0,966.21,966.21,3,2.0,2,5,1,1,39.0,1600.0
1,8,30.0,1,0.0,1000.0,3,0.0,2,2,1,0,46.0,2500.0
1,8,10.0,0,587.86,587.86,3,0.0,2,3,1,1,51.0,1400.0
1,8,4.0,1,806.0,2000.0,3,0.0,4,7,4,1,63.0,2500.0
1,8,3.0,1,124.0,2000.0,2,0.0,2,3,1,1,24.0,1300.0
1,8,3.0,1,147.7,2000.0,5,0.0,4,7,1,1,65.0,1900.0
1,8,4.0,1,230.8,2000.0,3,2.0,2,3,1,1,36.0,1800.0
1,8,4.0,1,950.0,2000.0,3,0.0,2,3,4,1,58.0,1900.0
1,8,4.0,1,241.56,2000.0,0,0.0,2,3,2,1,23.0,1300.0
1,8,10.0,0,465.47,465.47,0,0.0,2,3,1,1,48.0,1500.0
1,8,10.0,0,319.6,319.6,2,0.0,4,8,1,1,28.0,0.0
1,8,10.0,0,368.9,368.9,3,0.0,2,6,1,0,50.0,900.0
1,8,4.0,0,558.8,558.8,2,4.0,2,3,1,1,35.0,2200.0
1,8,10.0,0,1992.2,1992.2,3,1.0,2,6,0,1,51.0,2400.0
1,8,10.0,0,379.8,379.8,6,0.0,4,7,4,1,56.0,2900.0
1,8,3.0,1,979.87,2000.0,0,0.0,4,7,1,0,67.0,1000.0
1,8,10.0,0,618.3,618.3,3,2.0,2,3,0,1,36.0,1500.0
1,8,3.0,1,219.8,2000.0,2,0.0,2,3,1,1,51.0,2300.0
1,8,1.0,1,684.6,2000.0,0,1.0,1,3,1,1,29.0,1700.0
1,8,4.0,1,461.27,2000.0,3,2.0,2,5,0,1,38.0,3400.0
1,8,10.0,0,948.98,948.98,3,0.0,4,7,4,1,68.0,2000.0
1,8,4.0,1,107.54,2000.0,3,0.0,2,5,1,1,21.0,1350.0
1,8,10.0,0,358.9,358.9,0,1.0,2,6,1,0,46.0,1700.0
1,8,4.0,0,287.56,287.56,2,0.0,2,3,0,1,42.0,2300.0
1,8,10.0,0,500.0,500.0,3,1.0,2,3,0,1,55.0,2200.0
1,8,10.0,0,877.36,877.36,2,0.0,2,3,0,0,35.0,2300.0
1,8,4.0,1,422.16,2000.0,0,0.0,2,2,0,0,34.0,1900.0
1,8,10.0,0,247.76,247.76,0,0.0,2,5,3,1,42.0,1400.0
1,8,10.0,0,1441.7,1441.7,0,0.0,1,3,1,0,30.0,1200.0
1,8,4.0,1,179.9,2000.0,3,1.0,2,3,1,0,31.0,1300.0
1,8,4.0,0,326.99,326.99,0,0.0,2,3,1,0,34.0,1400.0
1,8,4.0,1,510.9,2000.0,2,1.0,2,6,1,0,52.0,3600.0
1,8,4.0,0,516.72,516.72,0,2.0,2,3,3,1,39.0,1700.0
1,8,10.0,0,1155.36,1155.36,0,0.0,2,3,1,0,26.0,1350.0
1,8,10.0,0,436.56,436.56,4,0.0,4,7,4,1,68.0,1000.0
1,8,4.0,1,699.96,2000.0,6,0.0,4,7,4,1,73.0,2500.0
1,8,3.0,1,639.8,2000.0,3,0.0,0,1,4,0,56.0,1400.0
1,8,3.0,1,160.58,2000.0,3,0.0,2,3,1,0,40.0,900.0
1,8,10.0,0,681.16,681.16,0,0.0,2,3,3,0,25.0,1300.0
1,8,4.0,1,446.15,2000.0,4,0.0,2,3,0,0,36.0,2300.0
1,8,4.0,1,507.95,2000.0,3,1.0,4,7,4,1,61.0,2300.0
1,8,4.0,1,545.0,2000.0,3,0.0,4,7,4,1,58.0,2000.0
1,8,4.0,1,505.16,2000.0,3,3.0,2,5,0,1,49.0,2500.0
1,8,10.0,0,497.2,497.2,0,0.0,2,3,4,1,29.0,1053.0
1,8,4.0,1,434.93,2000.0,1,1.0,2,3,1,0,53.0,1260.0
1,8,4.0,1,688.34,2000.0,1,0.0,4,7,0,1,64.0,2900.0
1,8,10.0,0,690.13,690.13,2,1.0,2,1,1,1,49.0,1500.0
1,8,4.0,1,276.69,1500.0,3,2.0,2,3,0,0,35.0,1900.0
1,8,10.0,0,1288.0,1288.0,3,0.0,2,3,4,1,57.0,1200.0
1,8,3.0,1,209.99,1500.0,3,1.0,2,3,0,1,29.0,1900.0
1,8,4.0,1,450.0,1500.0,3,2.0,2,6,0,1,36.0,1350.0
1,8,4.0,1,314.0,1500.0,3,0.0,2,5,0,1,54.0,4000.0
1,8,3.0,1,999.0,1500.0,1,1.0,2,3,1,0,38.0,1400.0
1,8,4.0,0,251.19,251.19,0,0.0,4,7,1,0,74.0,1600.0
1,8,4.0,1,140.8,2000.0,0,0.0,2,3,1,1,23.0,1500.0
1,8,4.0,1,519.0,2000.0,0,0.0,2,5,3,1,19.0,1300.0
1,8,4.0,1,154.9,2000.0,3,1.0,2,5,1,1,52.0,1700.0
1,8,3.0,1,209.99,2000.0,0,3.0,2,3,1,0,35.0,1450.0
1,8,4.0,1,853.37,2000.0,2,2.0,2,3,0,0,43.0,850.0
1,8,4.0,1,696.18,2000.0,0,2.0,2,6,1,1,33.0,1800.0
1,8,3.0,1,420.05,2000.0,2,1.0,2,6,1,0,33.0,1200.0
1,8,4.0,1,348.96,2000.0,0,0.0,2,6,1,0,61.0,2400.0
1,8,4.0,1,700.52,2000.0,1,0.0,2,2,1,0,48.0,1500.0
1,8,4.0,1,707.89,2000.0,3,0.0,2,2,4,1,53.0,2000.0
1,8,3.0,1,138.76,2000.0,3,0.0,4,7,4,1,64.0,1500.0
1,8,3.0,1,366.83,2000.0,0,0.0,2,6,4,1,46.0,2350.0
1,8,10.0,0,391.56,391.56,3,3.0,2,6,1,0,52.0,520.0
1,8,3.0,1,359.98,2000.0,3,2.0,2,1,0,1,46.0,3000.0
1,8,10.0,0,697.53,697.53,0,0.0,2,6,3,0,24.0,1100.0
1,8,3.0,1,131.89,2000.0,3,0.0,2,3,4,1,59.0,2800.0
1,8,4.0,1,256.58,2000.0,2,1.0,2,3,3,1,34.0,2000.0
1,8,10.0,0,416.99,416.99,3,3.0,2,3,1,0,42.0,1200.0
1,8,4.0,1,233.1,2000.0,0,0.0,2,3,1,1,50.0,1800.0
1,8,4.0,1,390.6,2000.0,3,0.0,4,7,4,1,63.0,2000.0
1,8,4.0,1,450.0,2000.0,1,0.0,4,7,4,0,63.0,1250.0
1,8,3.0,1,229.1,2000.0,3,3.0,2,6,4,0,58.0,2400.0
1,8,3.0,1,259.49,2000.0,2,1.0,2,3,4,1,61.0,3200.0
1,8,3.0,1,465.39,2000.0,3,2.0,2,3,0,1,44.0,2300.0
1,8,10.0,0,627.2,627.2,3,0.0,2,2,0,1,45.0,2000.0
1,8,4.0,1,741.16,2000.0,3,2.0,2,6,0,1,45.0,4750.0
1,8,1.0,1,319.0,2000.0,0,0.0,2,5,4,1,41.0,1600.0
1,8,1.0,1,549.0,2000.0,3,0.0,2,6,0,0,61.0,3500.0
1,8,4.0,1,148.0,2000.0,6,0.0,4,7,4,0,62.0,1100.0
1,8,4.0,1,207.55,2000.0,3,3.0,2,6,0,1,33.0,2000.0
1,8,4.0,1,523.17,2000.0,3,2.0,2,2,0,1,52.0,2000.0
1,8,4.0,1,184.0,2000.0,0,2.0,2,3,1,0,46.0,1100.0
1,8,4.0,1,720.13,2000.0,0,0.0,2,6,1,1,28.0,1500.0
1,8,10.0,0,349.39,349.39,1,0.0,4,7,4,0,63.0,2200.0
1,8,4.0,1,742.2,1500.0,0,0.0,0,1,1,1,24.0,1800.0
1,8,10.0,0,1462.49,1462.49,3,0.0,2,2,0,1,59.0,1700.0
1,8,4.0,1,212.13,2000.0,3,1.0,4,8,4,0,56.0,0.0
1,8,3.0,1,256.74,2000.0,0,0.0,2,3,3,0,48.0,1000.0
1,8,4.0,1,464.2,2000.0,3,0.0,4,7,4,1,61.0,1500.0
1,8,4.0,1,309.6,2000.0,3,0.0,4,7,4,1,61.0,1900.0
1,8,10.0,0,1188.01,1188.01,0,0.0,4,7,4,1,62.0,2000.0
1,8,3.0,1,762.56,2000.0,4,1.0,2,3,0,1,28.0,2800.0
1,8,3.0,1,176.6,2000.0,3,2.0,2,2,0,1,35.0,2500.0
1,8,4.0,1,324.19,2000.0,2,1.0,2,3,1,1,28.0,1600.0
1,8,4.0,1,160.8,2000.0,2,2.0,4,8,1,1,31.0,1150.0
1,8,3.0,1,424.2,2000.0,0,0.0,2,5,4,1,58.0,2000.0
1,8,3.0,1,178.6,2000.0,3,0.0,2,3,4,0,58.0,2300.0
1,8,1.0,1,251.6,2000.0,3,4.0,2,3,1,1,43.0,3000.0
1,8,4.0,1,205.38,2000.0,0,0.0,2,6,3,1,27.0,1200.0
1,8,4.0,1,549.23,2000.0,0,0.0,4,7,1,1,66.0,1500.0
1,8,4.0,1,395.58,2000.0,3,1.0,2,5,0,1,51.0,2200.0
1,8,3.0,1,169.9,2000.0,0,1.0,2,3,1,1,50.0,800.0
1,8,4.0,1,673.01,2000.0,2,1.0,2,6,0,1,37.0,2000.0
1,8,4.0,1,266.98,2000.0,2,1.0,2,1,1,0,32.0,1400.0
1,8,3.0,1,122.39,2000.0,3,0.0,4,4,1,1,55.0,1400.0
1,8,3.0,1,400.28,2000.0,3,1.0,2,5,0,1,37.0,5000.0
1,8,4.0,1,421.55,2000.0,3,4.0,2,5,1,1,39.0,1550.0
1,8,33.0,1,0.0,1000.0,3,2.0,2,2,0,1,47.0,3200.0
1,8,3.0,1,419.2,2000.0,3,1.0,4,7,4,1,69.0,1700.0
1,8,3.0,1,826.36,2000.0,2,2.0,2,3,1,1,46.0,1400.0
1,8,10.0,0,829.9,829.9,3,2.0,2,3,0,1,32.0,1910.0
1,8,4.0,1,479.91,2000.0,3,0.0,2,6,0,0,52.0,1550.0
1,8,4.0,1,997.31,2000.0,3,1.0,2,3,1,0,40.0,2600.0
0,8,10.0,0,1233.35,1233.35,0,0.0,2,3,1,1,57.0,2100.0
1,8,10.0,0,1185.14,1185.14,3,0.0,0,1,1,1,43.0,2000.0
1,8,4.0,1,773.0,2000.0,0,0.0,2,3,1,0,43.0,4000.0
1,8,4.0,1,326.59,2000.0,3,2.0,2,5,0,1,30.0,2000.0
1,8,3.0,0,149.8,149.8,4,0.0,1,6,1,0,22.0,1314.0
1,8,10.0,0,924.9,924.9,0,0.0,2,5,1,1,30.0,2400.0
1,8,4.0,1,253.6,2000.0,3,1.0,2,6,0,1,42.0,2500.0
1,8,4.0,1,437.16,2000.0,3,3.0,2,6,4,0,43.0,1500.0
1,8,4.0,1,993.37,2000.0,0,0.0,2,6,3,0,28.0,1500.0
1,8,3.0,1,443.37,2000.0,3,1.0,2,6,4,1,62.0,3300.0
1,8,30.0,1,0.0,1000.0,3,0.0,4,7,1,1,64.0,1600.0
1,8,10.0,0,748.99,748.99,3,2.0,0,1,0,1,50.0,4000.0
1,8,4.0,1,361.36,2000.0,0,0.0,2,5,3,1,22.0,1200.0
1,8,10.0,0,754.73,754.73,0,0.0,2,5,3,1,23.0,1500.0
1,8,4.0,1,459.16,2000.0,3,3.0,2,6,0,0,33.0,1500.0
1,8,4.0,1,345.16,2000.0,3,0.0,4,7,4,1,66.0,1600.0
1,8,4.0,1,580.97,2000.0,3,2.0,2,3,0,1,44.0,2000.0
1,8,4.0,1,388.99,2000.0,5,2.0,2,2,4,1,53.0,14000.0
1,8,3.0,1,252.58,2000.0,0,2.0,2,3,1,0,32.0,1150.0
1,8,10.0,0,694.64,694.64,3,0.0,4,7,1,0,61.0,1300.0
1,8,10.0,0,828.98,828.98,3,1.0,2,2,4,1,55.0,4000.0
1,8,10.0,0,206.89,206.89,1,1.0,2,5,1,1,47.0,1800.0
1,8,4.0,1,248.49,2000.0,2,1.0,2,6,1,1,33.0,1900.0
1,8,4.0,1,251.98,2000.0,0,0.0,2,6,1,1,29.0,1300.0
1,8,4.0,1,315.4,2000.0,6,0.0,4,4,4,0,61.0,3100.0
1,8,10.0,0,669.84,669.84,3,1.0,2,5,1,1,43.0,1500.0
1,8,4.0,1,249.9,2000.0,2,1.0,2,5,1,1,26.0,1735.0
1,8,3.0,0,273.16,273.16,0,0.0,2,6,3,0,23.0,1200.0
1,8,3.0,1,281.0,2000.0,2,0.0,2,5,1,1,30.0,1400.0
1,8,4.0,1,169.89,2000.0,0,0.0,2,3,3,1,22.0,900.0
1,8,4.0,1,547.16,2000.0,0,2.0,2,3,0,0,37.0,2000.0
1,8,4.0,1,1392.41,2000.0,3,0.0,2,5,1,1,33.0,1300.0
1,8,4.0,1,666.92,2000.0,0,1.0,2,3,1,0,32.0,1600.0
1,8,4.0,1,209.56,2000.0,6,0.0,4,7,4,1,68.0,1500.0
1,8,4.0,1,463.16,2000.0,3,3.0,2,2,0,1,40.0,3000.0
1,8,4.0,1,384.0,1500.0,3,3.0,2,5,0,1,56.0,1000.0
1,8,4.0,1,206.78,2000.0,0,0.0,2,6,4,0,51.0,2600.0
1,8,4.0,1,297.16,2000.0,0,0.0,2,5,3,1,22.0,1000.0
1,8,4.0,1,143.38,2000.0,2,2.0,2,1,1,1,33.0,1250.0
1,8,30.0,1,0.0,1000.0,0,0.0,2,3,3,1,20.0,1100.0
1,8,4.0,0,224.42,224.42,0,0.0,1,3,3,0,35.0,800.0
1,8,10.0,0,1437.19,1437.19,0,0.0,2,3,0,1,29.0,2000.0
1,8,10.0,0,515.2,515.2,3,0.0,2,3,0,0,55.0,800.0
1,8,10.0,0,999.0,999.0,0,0.0,2,2,3,0,22.0,1200.0
1,8,4.0,1,564.58,2000.0,3,1.0,2,2,1,0,43.0,1700.0
1,8,3.0,1,269.0,2000.0,3,2.0,2,3,0,1,39.0,1700.0
1,8,10.0,0,630.9,630.9,2,0.0,1,5,1,1,31.0,1100.0
1,8,3.0,1,503.2,2000.0,3,0.0,4,7,4,1,78.0,2500.0
1,8,4.0,1,375.29,2000.0,0,0.0,2,5,1,1,22.0,1400.0
1,8,3.0,1,170.78,2000.0,3,3.0,2,6,1,1,40.0,2000.0
1,8,4.0,1,249.57,2000.0,3,3.0,2,5,1,1,32.0,1300.0
1,8,33.0,1,0.0,1000.0,3,0.0,4,7,1,1,73.0,1850.0
1,8,4.0,1,336.8,2000.0,0,0.0,2,5,1,1,47.0,1900.0
1,8,4.0,1,445.21,2000.0,1,0.0,2,3,1,0,57.0,1800.0
1,8,4.0,1,400.3,2000.0,3,0.0,2,5,1,1,50.0,1900.0
1,8,4.0,1,425.16,2000.0,1,3.0,2,6,4,0,40.0,2000.0
1,8,4.0,1,201.89,2000.0,3,2.0,2,3,1,0,48.0,1000.0
1,8,4.0,1,451.15,2000.0,3,0.0,4,7,4,0,70.0,1000.0
1,8,10.0,0,229.88,229.88,2,2.0,2,3,1,0,25.0,1100.0
1,8,4.0,1,700.0,2000.0,3,2.0,2,6,0,1,45.0,1800.0
1,8,3.0,1,190.58,2000.0,3,0.0,4,7,4,0,64.0,1860.0
1,8,3.0,1,309.6,2000.0,3,0.0,4,7,4,0,74.0,1000.0
1,8,3.0,1,297.8,2000.0,3,0.0,4,7,4,1,68.0,4000.0
1,8,10.0,0,776.54,776.54,2,0.0,2,3,2,1,38.0,2000.0
1,8,3.0,1,357.57,2000.0,3,0.0,4,7,4,1,64.0,1300.0
1,8,1.0,1,161.99,2000.0,0,1.0,2,5,4,1,48.0,1600.0
1,8,4.0,1,323.58,2000.0,3,1.0,2,6,1,0,55.0,3200.0
1,8,4.0,1,148.58,2000.0,3,1.0,2,3,1,1,41.0,1300.0
1,8,10.0,0,300.0,300.0,3,3.0,2,6,0,1,36.0,2300.0
1,8,1.0,1,106.9,2000.0,0,1.0,2,6,1,0,27.0,1500.0
1,8,10.0,0,775.33,775.33,3,2.0,2,5,1,0,35.0,1600.0
1,8,1.0,1,224.98,2000.0,2,2.0,2,6,0,1,41.0,2300.0
1,8,10.0,0,484.22,484.22,3,2.0,1,3,1,0,47.0,1100.0
1,8,10.0,0,994.71,994.71,0,0.0,2,3,3,1,20.0,1800.0
1,8,10.0,0,999.0,999.0,2,0.0,2,3,1,0,26.0,1310.0
1,8,4.0,1,500.0,2000.0,0,0.0,2,5,3,1,38.0,1800.0
0,8,10.0,0,888.8,888.8,0,0.0,2,3,1,1,28.0,1400.0
1,8,4.0,1,614.58,2000.0,2,2.0,2,3,1,0,30.0,1300.0
1,8,4.0,1,194.6,2000.0,1,0.0,2,5,1,1,54.0,1200.0
1,8,3.0,1,663.0,2000.0,0,0.0,0,1,3,1,28.0,1600.0
1,8,10.0,0,999.0,999.0,3,4.0,2,1,1,1,41.0,1500.0
1,8,4.0,1,583.2,2000.0,3,0.0,4,7,1,0,64.0,3000.0
1,8,10.0,0,488.0,488.0,6,1.0,2,2,1,0,57.0,2800.0
1,8,10.0,0,396.58,396.58,0,1.0,2,3,1,0,33.0,1100.0
1,8,3.0,1,364.96,2000.0,3,1.0,2,6,0,0,27.0,1700.0
1,8,30.0,1,0.0,1000.0,3,0.0,4,7,1,1,75.0,1600.0
1,8,3.0,1,491.5,2000.0,0,0.0,2,5,3,1,22.0,2000.0
1,8,10.0,0,434.9,434.9,3,0.0,2,3,1,1,57.0,2200.0
1,8,10.0,0,665.98,665.98,3,0.0,2,5,4,1,47.0,2000.0
1,8,10.0,0,595.2,595.2,3,5.0,2,6,1,1,42.0,2000.0
1,8,10.0,0,407.0,407.0,6,0.0,4,7,4,0,61.0,3500.0
1,8,3.0,1,562.8,2000.0,3,2.0,2,5,0,1,35.0,1800.0
1,8,4.0,1,189.58,2000.0,3,3.0,2,5,0,1,50.0,5000.0
1,8,10.0,0,778.35,778.35,3,1.0,2,3,0,1,29.0,1800.0
1,8,3.0,1,260.69,2000.0,4,1.0,2,2,0,0,28.0,1600.0
1,8,10.0,0,260.87,260.87,3,4.0,2,5,0,1,34.0,1715.0
1,8,4.0,1,311.58,2000.0,3,3.0,2,6,0,1,32.0,1500.0
1,8,4.0,1,517.98,1500.0,0,0.0,2,3,1,1,28.0,1700.0
1,8,4.0,0,1212.63,1212.63,0,0.0,4,7,1,1,65.0,2000.0
1,8,3.0,1,684.48,2000.0,0,0.0,2,2,1,0,29.0,2000.0
1,8,4.0,1,379.9,2000.0,3,0.0,4,7,4,1,62.0,3500.0
1,8,10.0,0,676.16,676.16,5,0.0,4,7,3,1,48.0,800.0
1,8,4.0,1,215.98,2000.0,3,2.0,2,5,0,1,35.0,2000.0
1,8,10.0,0,235.8,235.8,3,0.0,2,5,0,1,48.0,2300.0
1,8,4.0,0,252.34,252.34,0,2.0,2,3,4,0,40.0,2500.0
1,8,3.0,1,659.98,2000.0,3,2.0,2,5,0,1,43.0,2000.0
1,8,4.0,1,305.2,2000.0,3,0.0,4,7,0,1,57.0,2350.0
1,8,3.0,0,101.0,101.0,0,1.0,2,3,1,0,48.0,1191.0
1,8,10.0,0,506.78,506.78,3,2.0,2,3,1,0,27.0,1300.0
1,8,4.0,1,136.99,2000.0,3,1.0,0,2,4,0,46.0,2000.0
1,8,10.0,0,373.49,373.49,0,2.0,2,6,1,0,51.0,2100.0
1,8,3.0,1,182.0,2000.0,3,0.0,2,3,4,0,48.0,1000.0
1,8,1.0,1,147.8,2000.0,0,1.0,0,1,1,0,32.0,2100.0
1,8,4.0,1,290.98,2000.0,2,3.0,2,5,1,1,41.0,1300.0
1,8,3.0,1,301.89,2000.0,2,0.0,2,3,1,0,22.0,1450.0
1,8,4.0,1,201.78,2000.0,2,1.0,0,2,1,1,69.0,3500.0
1,8,4.0,0,152.6,152.6,0,0.0,1,6,3,1,20.0,1300.0
1,8,3.0,0,613.32,613.32,1,0.0,2,5,0,1,56.0,1600.0
1,8,10.0,0,340.87,340.87,3,3.0,2,5,1,1,37.0,1200.0
1,8,10.0,0,823.19,823.19,2,0.0,2,6,1,1,41.0,2500.0
1,8,4.0,1,379.9,2000.0,0,0.0,2,5,1,0,44.0,1700.0
1,8,3.0,1,188.58,2000.0,0,0.0,2,3,1,0,20.0,1108.0
1,8,10.0,0,438.56,438.56,3,0.0,1,3,1,1,38.0,1200.0
1,8,4.0,1,301.06,2000.0,0,1.0,2,3,1,0,48.0,1800.0
1,8,3.0,1,238.57,2000.0,3,0.0,2,6,0,0,29.0,1600.0
1,8,4.0,1,579.56,2000.0,3,1.0,2,5,0,1,44.0,1800.0
1,8,4.0,1,325.2,2000.0,0,0.0,2,3,0,0,25.0,1600.0
1,8,10.0,0,995.05,995.05,3,1.0,2,3,1,0,32.0,1449.0
1,8,10.0,0,1798.0,1798.0,3,0.0,4,7,4,1,67.0,2650.0
1,8,10.0,0,473.47,473.47,3,2.0,2,5,0,1,34.0,1850.0
1,8,3.0,1,668.2,2000.0,3,0.0,2,5,0,1,53.0,2400.0
1,8,4.0,1,267.6,2000.0,1,0.0,4,7,4,0,71.0,1000.0
1,8,10.0,0,291.67,291.67,3,2.0,2,3,1,1,25.0,1650.0
1,8,10.0,0,168.58,168.58,3,0.0,2,3,1,1,29.0,1600.0
1,8,10.0,0,422.39,422.39,3,0.0,1,5,0,1,46.0,2000.0
1,8,3.0,1,352.16,2000.0,2,1.0,2,3,1,0,51.0,1350.0
1,8,4.0,1,1073.77,2000.0,1,0.0,4,7,4,1,64.0,2000.0
1,8,4.0,1,275.78,2000.0,1,0.0,2,5,1,1,58.0,2200.0
1,8,4.0,1,472.5,2000.0,3,0.0,4,7,4,1,75.0,2000.0
1,8,4.0,1,325.2,2000.0,1,0.0,4,7,1,1,67.0,1700.0
1,8,3.0,1,218.58,2000.0,2,1.0,2,5,1,1,34.0,1650.0
1,8,3.0,1,290.25,2000.0,3,1.0,2,6,1,1,31.0,1400.0
1,8,4.0,1,316.79,2000.0,0,0.0,2,5,3,0,61.0,1200.0
1,8,10.0,0,199.9,199.9,3,0.0,4,7,4,0,73.0,1150.0
1,8,4.0,1,443.99,2000.0,2,0.0,2,3,1,0,25.0,1100.0
1,8,4.0,1,350.56,2000.0,3,0.0,2,6,0,1,52.0,2600.0
1,8,4.0,1,400.9,2000.0,3,0.0,4,7,4,1,64.0,1600.0
1,8,4.0,1,210.58,2000.0,3,5.0,2,5,1,1,45.0,1200.0
1,8,10.0,0,490.72,490.72,3,0.0,4,7,1,0,69.0,2000.0
1,8,30.0,1,0.0,1000.0,3,3.0,4,8,4,0,24.0,0.0
1,8,4.0,1,640.5,2000.0,4,0.0,2,3,3,0,60.0,900.0
1,8,4.0,1,251.4,2000.0,0,2.0,2,3,1,1,35.0,2000.0
1,8,4.0,1,763.55,2000.0,3,1.0,2,6,0,0,29.0,2500.0
1,8,4.0,1,200.0,2000.0,0,0.0,2,0,4,1,58.0,1600.0
1,8,3.0,1,325.49,2000.0,2,0.0,2,6,1,1,26.0,2900.0
1,8,4.0,1,329.2,2000.0,2,0.0,2,5,1,1,31.0,2000.0
1,8,4.0,1,212.84,2000.0,2,0.0,2,3,3,0,25.0,1000.0
1,8,10.0,0,345.0,345.0,0,2.0,2,2,1,0,37.0,2000.0
1,8,3.0,1,208.0,2000.0,1,0.0,2,3,4,0,58.0,1600.0
1,8,4.0,1,831.2,2000.0,2,1.0,2,2,4,1,41.0,2400.0
1,8,4.0,1,735.6,2000.0,1,1.0,2,3,1,0,42.0,1200.0
1,8,4.0,1,524.97,2000.0,3,0.0,4,7,1,1,81.0,1800.0
1,8,4.0,0,805.55,805.55,0,0.0,2,6,1,1,47.0,6000.0
1,8,4.0,1,597.38,2000.0,0,0.0,2,5,3,1,21.0,1600.0
1,8,10.0,0,886.46,886.46,3,0.0,2,2,0,0,38.0,1800.0
1,8,4.0,1,465.16,2000.0,3,2.0,2,5,1,1,50.0,1900.0
1,8,3.0,1,289.57,2000.0,3,3.0,0,1,1,1,36.0,2000.0
1,8,4.0,1,235.6,2000.0,2,0.0,2,1,1,0,20.0,3000.0
1,8,4.0,1,383.73,2000.0,2,3.0,2,2,0,1,33.0,3000.0
1,8,4.0,1,588.04,2000.0,3,3.0,2,2,0,1,49.0,2800.0
1,8,4.0,1,206.99,2000.0,0,1.0,2,5,1,1,41.0,1400.0
1,8,4.0,1,299.16,1500.0,0,0.0,2,3,3,1,30.0,1600.0
1,8,4.0,0,308.74,308.74,0,0.0,1,6,3,0,26.0,1600.0
1,8,4.0,1,259.77,2000.0,2,1.0,2,3,1,0,38.0,2000.0
1,8,3.0,1,310.09,2000.0,2,1.0,2,5,1,1,33.0,1850.0
1,8,4.0,1,207.86,2000.0,3,0.0,4,8,1,0,60.0,560.0
1,8,4.0,0,599.17,599.17,3,2.0,2,5,1,1,50.0,2030.0
1,8,4.0,1,182.6,2000.0,0,0.0,2,5,3,1,24.0,1114.0
1,8,4.0,1,333.4,2000.0,0,0.0,2,2,3,1,27.0,2600.0
1,8,4.0,1,355.98,2000.0,4,1.0,2,3,0,1,35.0,2235.0
1,8,4.0,1,188.6,2000.0,2,0.0,2,3,3,0,25.0,950.0
1,8,4.0,1,249.9,2000.0,3,1.0,2,3,1,0,32.0,1100.0
1,8,4.0,1,252.77,2000.0,0,0.0,2,6,1,0,29.0,1438.0
1,8,3.0,1,713.2,1500.0,6,0.0,4,7,4,0,66.0,2000.0
1,8,4.0,1,218.0,1500.0,3,3.0,2,3,1,1,37.0,1400.0
1,8,3.0,1,163.58,1500.0,6,0.0,4,7,4,0,71.0,1800.0
1,8,1.0,1,244.9,1500.0,3,0.0,2,3,4,0,48.0,600.0
1,8,3.0,1,225.36,1500.0,0,0.0,2,6,1,1,40.0,1850.0
1,8,1.0,1,341.4,1500.0,3,0.0,0,6,4,0,63.0,1300.0
1,8,4.0,1,351.35,2000.0,0,0.0,2,3,1,1,24.0,1300.0
1,8,3.0,1,180.59,1500.0,6,0.0,4,7,4,1,74.0,3000.0
1,8,4.0,1,154.6,1500.0,3,0.0,2,6,4,1,59.0,1900.0
1,8,1.0,1,167.6,1500.0,2,0.0,2,3,0,1,54.0,1650.0
